Date,ACWI,SPY,TLT,VWO
2008-10-09,-0.06417244044645765,-0.07239763528046961,-0.008450171049911859,-0.041937290425686946
2008-10-10,-0.021814479026834643,-0.024554771460483238,-0.007062032939518126,-0.025872150567257446
2008-10-13,0.11701260837782668,0.13557730582858607,-0.012902006624813112,0.18467097356178375
2008-10-14,-0.006467041765240822,-0.014910813262357436,-0.006460866666977871,-0.025807891896210577
2008-10-15,-0.10020227031056406,-0.10363721400630155,0.009517854346719368,-0.16655381486889986
2008-10-16,0.0379366892440407,0.04081310905806834,-0.005170754899811669,0.024880855305418947
2008-10-17,-0.01603915735675976,-0.005989937381014165,-0.006900541194792886,-0.005165883173605668
2008-10-20,0.056056170806705996,0.058343787247917334,0.007958023622178345,0.05653844316490675
2008-10-21,-0.04362612252789111,-0.030309989400183035,0.00527038202694019,-0.07869448133707602
2008-10-22,-0.07570838014433479,-0.05599319011264736,0.020087059802788687,-0.10107006215157277
2008-10-23,0.006155814939331705,0.011517738702602642,0.007391406122342126,0.011648887160209842
2008-10-24,-0.04458385642370821,-0.05204555506245523,-0.010694120283955222,-0.09330772837584034
2008-10-27,-0.04914483865556862,-0.03614644645463816,0.0007233989103374583,-0.03634960544162569
2008-10-28,0.10145079519767153,0.11051700144126908,-0.014673281050323617,0.15689974460267297
2008-10-29,0.01621394040975055,-0.007278990506801364,-0.005044632031157015,-0.010019667488869732
2008-10-30,0.04621894814245886,0.03400899238826316,-0.009102524532186074,0.09753664926742989
2008-10-31,0.014350008835056105,0.005488532039241711,-0.013056705058630769,0.0011906641478187652
2008-11-03,-0.005655577824868807,0.0028874803579856945,-0.0012935513929397402,0.0011893237210052199
2008-11-04,0.05262081000168406,0.03341747747148549,0.018594229892971548,0.08393616714453245
2008-11-05,-0.054114439450113405,-0.04293641281729865,0.011788398448182136,-0.12394957836583442
2008-11-06,-0.06771247706738537,-0.05700556049685446,-0.00724605378341181,-0.0572797234813649
2008-11-07,0.048394056513671124,0.032484449820306516,-0.006555962142704708,0.08252539765799449
2008-11-10,-0.0104167651193241,-0.013191283254228914,0.004868239864431523,0.0036122152613233816
2008-11-11,-0.026210612924825405,-0.031362227241059415,0.002951707577354412,-0.05391140801330119
2008-11-12,-0.056247543146271894,-0.04499873036638924,0.006400531880577098,-0.09066976645738922
2008-11-13,0.06787743516127076,0.06047379950546983,-0.02424297959809607,0.12475451704311791
2008-11-14,-0.053268923850075645,-0.05119510801796512,0.019630302961399337,-0.0852667937549576
2008-11-17,-0.011269597287495436,-0.0133653160347178,0.0044034269206587595,-0.01569884104475472
2008-11-18,-0.009377184916416592,0.01866180593344957,0.012785407594477327,-0.013655248175293178
2008-11-19,-0.05498360407807956,-0.06622423714680004,0.02529202042427592,-0.07863061067020105
2008-11-20,-0.06840897154487147,-0.0771328754803795,0.05037139162992421,-0.08103475452038555
2008-11-21,0.0576869516735834,0.05253837536692085,-0.014565023791262455,0.12136083649514262
2008-11-24,0.07040523975511359,0.06699560090819645,-0.01576687065528315,0.06765861791549188
2008-11-25,0.0013386550869709524,0.007381893897354885,0.028990389944578254,-0.01977586365600681
2008-11-26,0.024447857313844246,0.03791323303815641,0.00134150450196735,0.06587103993806709
2008-11-28,0.0032584057124167565,0.012509882036827236,0.012277107868898796,-0.021478488273118934
2008-12-01,-0.08837270066829506,-0.0927493108598556,0.0342168026529297,-0.09275162071964216
2008-12-02,0.04719823334935258,0.03776283423163562,0.0038317551362681,0.05424273206513375
2008-12-03,0.01112433262325796,0.0237568748011574,0.0028188021655450868,0.013001793178855081
2008-12-04,-0.01826840387205575,-0.02340503791243531,0.019512427682045086,-0.041843304903432355
2008-12-05,0.016590858216156246,0.03036655658718246,-0.016339349433418526,0.04761721207391689
2008-12-08,0.039504769899486814,0.034318459655271916,-0.0021747515986749733,0.04078658715047956
2008-12-09,-0.012015047315685479,-0.01662088123604022,0.019582053398954358,-0.005970222344600096
2008-12-10,0.02707223450832119,0.006792527739541754,-0.0024045667143912652,0.05976884733233501
2008-12-11,-0.010227049910730202,-0.024376361505505706,0.001959747790204247,-0.019528673652503326
2008-12-12,0.006084903884278514,0.011869188348637927,0.0,0.009405080284022205
2008-12-15,-0.005442628391560511,-0.014032117517507992,0.01132654136255784,-0.0077630844823231016
2008-12-16,0.055266087200279035,0.045991485581778235,0.02442429482299513,0.07466453149269014
2008-12-17,-0.005177358106261298,-0.009733761036794242,0.026772216029632645,-0.025835254736109814
2008-12-18,-0.036378955669658986,-0.018860077108420192,0.020765954116689578,-0.019326168910073438
2008-12-19,0.0012658519109445265,-0.012395904198968744,0.0010639133794345668,-0.002791614682113863
2008-12-22,-0.015296711516937123,-0.012896097502220094,-0.007718261768508761,-0.03412191810542664
2008-12-23,-0.01357926087787975,-0.010391432729627503,-0.0013196639204835492,-0.012892728899758232
2008-12-24,0.00745913785358443,0.005786383218397972,-0.0021482461426884925,-0.03840060696992831
2008-12-26,0.007403849635865711,0.005753093522237407,0.0033030708670187536,-0.000870342011514591
2008-12-29,-0.006112309003190486,-0.0028724095061898325,-0.004544548576083329,0.003910504873569476
2008-12-30,0.029568210557779917,0.02342610539089751,0.009478756472007355,0.022723408206480666
2008-12-31,0.015542684856589606,0.014173516099916128,-0.021140709004759728,-0.0008481958875092843
2009-01-02,0.021663788723567112,0.0296965191780032,-0.02545746336618837,0.05207789244701955
2009-01-05,-0.004537945300511659,-0.0011840118900767749,-0.026122513141861425,0.015981148061917416
2009-01-06,0.012654642416236594,0.0066552708894223045,-0.010108255974158098,0.01767874619621157
2009-01-07,-0.02793144446788265,-0.030414020791080354,0.003913572905839047,-0.054413446155932466
2009-01-08,0.0006155881359237725,0.00407245897109032,-0.0007992893072490403,-0.006186846677672886
2009-01-09,-0.026186039702405406,-0.02165192680751815,0.0015092177186568634,-0.024713305998258495
2009-01-12,-0.023327453069648563,-0.024313847924378074,0.0103252750148215,-0.04732813607951325
2009-01-13,-0.010073178926086168,0.0018384891350322619,0.0010529583120240105,0.006647470581815362
2009-01-14,-0.034216946068695187,-0.031959774105929206,0.01635392134936975,-0.0507354698108613
2009-01-15,0.00505646176705854,0.0003554989494976013,0.0016379572933260533,0.013385799161584888
2009-01-16,0.008037544069567915,0.0077894414422754465,-0.01553912330420193,0.014113658867445977
2009-01-20,-0.06939799474097175,-0.05423049312192596,-0.0001750308194221617,-0.07605732844979762
2009-01-21,0.04337860239219582,0.042285528162066655,-0.032098782949368854,0.054118539629131934
2009-01-22,-0.02355489576380787,-0.015587881906289347,-0.019434006661327885,-0.023376474203284037
2009-01-23,0.0045462277830550235,0.0043410246516630835,-0.007862025058713584,0.002362445913282496
2009-01-26,0.012482846154163063,0.006834965054715703,-0.008767099902741826,0.014988556436863476
2009-01-27,0.015726788563078298,0.01010648253622115,0.02324073041064434,0.00833339554072321
2009-01-28,0.03532527797526486,0.03327436615545398,-0.025303758355045503,0.05559476071775116
2009-01-29,-0.04281592635413656,-0.0330377412165177,-0.023266772367320776,-0.05283235264413788
2009-01-30,-0.018279546356424703,-0.020552774722358613,-0.0031756926862041013,-0.012957177625629868
2009-02-02,-0.0013932084498606834,-0.003022794085304703,0.015683590043676254,-0.006542051002641269
2009-02-03,0.020014467735102404,0.01394919244967685,-0.024104515362123102,0.028196950282394884
2009-02-04,0.002388661572372719,-0.004908084713071581,-0.00350536504067378,0.009977375804531174
2009-02-05,0.011521650665868854,0.014770939817922546,0.0008775310706958805,0.01877570034933962
2009-02-06,0.026597287218569576,0.02809865557823432,-0.003123474403156301,0.047143871406439164
2009-02-09,0.0006559678134139268,0.001378620575947842,0.0032209468591792856,-0.010191161204421206
2009-02-10,-0.04698849632699398,-0.0468918274309198,0.021497870516552275,-0.05527723847517052
2009-02-11,0.00650800481060454,0.005878462929680417,0.012887514918516807,0.023184295259351284
2009-02-12,0.0020463671743939926,0.0007175079492549585,-0.009459913595183167,-0.0022060959528955593
2009-02-13,-0.012686638174682408,-0.010816131098073889,-0.026973944271651895,0.005725673803463671
2009-02-17,-0.04879013455221681,-0.0437160710868989,0.030673956975910244,-0.08187431903035369
2009-02-18,-0.006907881796646365,-0.0024012958319863387,-0.008559268093699224,0.008070306306792396
2009-02-19,-0.00805862646175326,-0.010813647502501134,-0.017147119106356357,-0.0042644061089252006
2009-02-20,-0.012583443123759253,-0.009768742769734828,0.009669385120000484,-0.02402806673556901
2009-02-23,-0.033323835927606016,-0.03643457707293507,0.00919545852509529,-0.02461965870062155
2009-02-24,0.035927508375919626,0.03720933743960675,-0.0010493739436991945,0.051966035999563065
2009-02-25,-0.016857517312134362,-0.007904162773987089,-0.011616308015354626,-0.01477974338133592
2009-02-26,-0.009108213871622084,-0.016394884307632474,-0.010581046584125176,-0.011108520078529693
2009-02-27,-0.011117576950383068,-0.022602131086717492,-0.005774461572147338,0.017810287322626017
2009-03-02,-0.05752133785834079,-0.04608858081072942,0.013648111566766374,-0.047884065463787984
2009-03-03,-0.004091674414981483,-0.007535384859036931,-0.006703308315962886,-0.028943360989696743
2009-03-04,0.039394219487781434,0.02341437891077458,-0.004591807134151971,0.06579351504588793
2009-03-05,-0.041035541496239336,-0.04170532764167678,0.02743069720423197,-0.04489039086102764
2009-03-06,-0.002055546244889239,0.0017425957956591631,-0.006691516643734019,0.014028320539146932
2009-03-09,-0.015343404276682016,-0.011822330877411247,-0.005867946226169707,-0.017566342696492487
2009-03-10,0.06118984479161682,0.057900367498281646,-0.019385905561378536,0.07696103755929107
2009-03-11,0.00431452732431703,0.0064913041778495995,0.010762244988358205,-0.002816878172712034
2009-03-12,0.03348401519284483,0.038616930364358204,0.004757038810918601,0.0332901434245092
2009-03-13,0.0056614463040807195,0.007784145804795806,-0.005049011935723158,0.006346321981855585
2009-03-16,0.0052552445592986,-0.0030272577532590716,-0.015895180765601147,0.004058637169270796
2009-03-17,0.029875036853704184,0.030124319961794654,-0.005454499135931101,0.022692864415921665
2009-03-18,0.02121237693241218,0.022137391187655453,0.037187764143892466,0.0213283289731816
2009-03-19,-0.006066033688147954,-0.01246315429389977,0.0012447672570861101,-0.006914455017016152
2009-03-20,-0.016237079092110474,-0.02865603512577586,-0.005565716662370157,-0.013094872366982813
2009-03-23,0.07361417771770551,0.06936653028023265,-0.008698243190317534,0.08422483774596179
2009-03-24,-0.02740833514458707,-0.019899965735440617,0.009467787589194643,-0.028678768710787228
2009-03-25,0.012769765483406914,0.010490666999103837,-0.01355298127681781,0.01567046780555481
2009-03-26,0.021710466001687134,0.020175741328649188,0.011531717933602081,0.022654668713021575
2009-03-27,-0.03066678599062156,-0.018213227948801425,0.00739141016847622,-0.028399505918383472
2009-03-30,-0.038805588666016355,-0.035165714082594945,0.0038182705065148426,-0.05064368490822835
2009-03-31,0.018885317896655263,0.009222423255919487,0.007120170646678581,0.0197177020738164
2009-04-01,0.023374518837093294,0.019181070948295798,0.0062241209647684315,0.03585213569139345
2009-04-02,0.03922070809400102,0.028818369490195117,-0.012296816288410284,0.05497199054947588
2009-04-03,0.008583751258691041,0.00989932133186322,-0.020674822173689655,0.011560866588071317
2009-04-06,-0.010242926574798084,-0.007863780065196835,-0.004284279277053216,-0.013112418823028715
2009-04-07,-0.022842790149439463,-0.02360166373399597,0.0025338139010919747,-0.0207891656119763
2009-04-08,0.010142048997712205,0.010720010709050598,0.008818349356710442,0.01650981223532355
2009-04-09,0.03373337263988585,0.038973672554156735,-0.01262155640438678,0.04273831788747229
2009-04-13,0.014848532695737937,0.00023309569590601598,0.009142277683343636,0.007072377453239742
2009-04-14,-0.013548535277288387,-0.01739382616150653,0.005214389068282976,-0.015701188685183443
2009-04-15,0.005506027479253106,0.010613325261499718,-0.0017351103472398322,0.013101384182493181
2009-04-16,0.014111861615260679,0.01455629777420775,-0.007942696555525153,0.014032766061157442
2009-04-17,-0.0025510193866864483,0.006682843455783072,-0.01104988400065654,-0.009580037365352734
2009-04-20,-0.04172700400592788,-0.04281929682176777,0.015029081111462617,-0.04932719061046953
2009-04-21,0.019776467579424306,0.019348900551471537,-0.009928988876470868,0.02496774712074501
2009-04-22,-0.007206035613133821,-0.006132055155160465,-0.006083845156165779,-0.007998556865587148
2009-04-23,0.018564275074822945,0.009769977226738114,-9.845107036721146e-05,0.018939960374613207
2009-04-24,0.020125293908557218,0.014997675375222563,-0.010091069633593186,0.01821949561992664
2009-04-27,-0.01786905779639092,-0.0095074029097173,0.004266517419331706,-0.034104855490849406
2009-04-28,-0.0025789803135358724,-0.003150304796827541,-0.016471563202054007,-0.005351671429712379
2009-04-29,0.022974884738105494,0.021046101791649896,-0.008897007982794136,0.05263389967536858
2009-04-30,0.007855499751987516,0.0003432158344525149,-0.00396845479951935,0.006162791883589147
2009-05-01,0.005618001668603156,0.00536195714238108,-0.009939127965473027,0.01790878804050644
2009-05-04,0.045033453525518574,0.03345389911870811,0.0032898116780879505,0.06493778196181932
2009-05-05,-0.007466064110378312,-0.0034168957334124173,-0.0012324408245651952,-0.013396034993222727
2009-05-06,0.02105962692910257,0.017186123866239633,-0.0023663340252451093,0.021018323699326658
2009-05-07,-0.01567843902391486,-0.013989285834843379,-0.024715818148325575,-0.02778427530702432
2009-05-08,0.03198160556632601,0.023064585317510655,0.0024255572670544012,0.03698574596237103
2009-05-11,-0.02396373192028145,-0.018891078363385994,0.014119341921787765,-0.02282979374206917
2009-05-12,0.0050154454345356925,-0.002963578750161844,0.0036282471105675285,0.005340525195053569
2009-05-13,-0.032299398621600695,-0.02549540706328912,0.010806496785432884,-0.03523402738640158
2009-05-14,0.00967943678055505,0.00853364851394467,0.003882281636199636,0.014718742628454518
2009-05-15,-0.007250837679764199,-0.008195424491327152,-0.00030593829419789387,-0.007845837212629547
2009-05-18,0.03398238806739684,0.028011214941717988,-0.015625362021053135,0.06014100509096254
2009-05-19,0.004094752585136252,-0.0012064778723628322,-0.0052978310175468835,0.006749152600253883
2009-05-20,0.0029146709755405453,-0.006716983840170165,0.010464733257025571,0.003836348703149639
2009-05-21,-0.013183163241730966,-0.014467234778144267,-0.025471051641060782,-0.016731421806570168
2009-05-22,0.0029445980291908924,-0.0021321047852564945,-0.011163829180581786,0.010008137504430081
2009-05-26,0.02152502234385345,0.025289795148701444,-0.015190122627251057,0.008635923270964962
2009-05-27,-0.01683155947021886,-0.01801457648249727,-0.01785278101207055,-0.009600049314394177
2009-05-28,0.013083506354931718,0.013843734301126176,0.014373007114316216,0.030401358565338654
2009-05-29,0.01945142343072126,0.017552924223269706,0.025489309207838318,0.017316374432250203
2009-06-01,0.022686909865694105,0.023919964991774734,-0.03325365152431292,0.0381944031604915
2009-06-02,0.0008304160836205554,0.0008438122335370224,0.0053649386694765155,-0.014564021941525507
2009-06-03,-0.019559181288416827,-0.012732235110219925,0.009346884593896654,-0.032251086800449524
2009-06-04,0.008709182152883521,0.00935278634038017,-0.02087853781350546,0.01564683961352653
2009-06-05,-0.005610134351792251,0.00021159585722241303,-0.00765100433577004,0.0015210056698955476
2009-06-08,-0.0014074383068543028,-0.004133325536690435,-0.002563341960288845,-0.014697244322264602
2009-06-09,0.010089788716017178,0.005084711376508011,-0.00011162475634129976,0.0009250068329711425
2009-06-10,-0.001395262837674327,-0.00253912390551303,-0.015861697367415495,0.009507741088287336
2009-06-11,0.012763743556098106,0.004439264940071297,0.011051034028792373,0.018449053005416882
2009-06-12,-0.0013794797580835017,0.0027383074945381836,0.008931655384555093,-0.012059166646732677
2009-06-15,-0.03226543070754495,-0.023194999505281366,0.008962688584572831,-0.03676091139351678
