timeStamp,MSCISmallCap,7XactOMXC25,9MSCIACWI,8MSCIWorld,4SparStabObl,3MajGlObl,MSCIEM,6DkInd,1MSCIMinVol,5BankKortObl,2MajDkObl
2022-04-25,6.063,174.68,62.28,73.926,132.85,98.4,48.186,173.0,53.96,86.88,93.04
2022-04-26,6.061,172.6,62.16,73.712,133.05,98.72,47.812,172.0,54.22,,92.84
2022-04-27,6.079,173.12,62.81,74.492,132.9,98.36,48.576,172.35,54.73,86.92,92.64
2022-04-28,6.076,173.42,63.13,74.874,132.7,98.28,48.942,172.75,54.75,86.84,92.5
2022-04-29,6.18,176.84,63.53,75.09,132.65,98.52,50.238,176.2,54.61,86.94,92.48
2022-05-02,6.044,173.62,62.2,73.5,132.6,98.32,49.446,173.2,53.59,86.68,92.42
2022-05-03,6.114,173.64,62.99,74.458,132.65,98.6,49.812,173.05,54.02,86.64,92.24
2022-05-04,6.05,173.64,62.22,73.52,132.45,98.44,49.083,173.35,53.39,86.62,92.0
2022-05-05,6.032,171.98,62.37,73.926,132.55,98.2,48.559,171.45,53.64,86.74,92.24
2022-05-06,5.913,166.72,61.33,72.648,132.0,97.04,47.87,166.3,52.78,86.56,91.2
2022-05-09,5.734,158.78,59.83,70.82,131.5,96.54,46.72,159.15,52.08,86.36,90.44
2022-05-10,5.652,160.08,59.42,70.308,132.15,96.12,46.527,160.45,51.87,86.38,90.48
2022-05-11,5.757,159.64,60.17,71.204,131.75,96.2,47.178,160.75,52.35,86.44,90.44
2022-05-12,5.71,158.5,59.68,70.58,132.35,96.8,46.871,159.9,52.27,86.94,91.22
2022-05-13,5.87,,61.12,72.312,,,47.744,,53.07,,
2022-05-16,5.846,161.4,60.8,71.926,132.2,97.0,47.606,163.25,53.08,86.6,91.22
2022-05-17,5.905,164.06,61.19,72.376,132.4,97.1,48.148,165.4,52.83,86.52,91.44
2022-05-18,5.844,163.28,60.33,71.342,132.3,97.26,47.667,164.45,52.12,,91.6
2022-05-19,5.787,161.7,59.32,70.022,132.1,97.3,47.428,163.0,51.11,86.5,91.6
2022-05-20,5.759,165.58,59.18,69.764,132.1,97.12,47.788,167.0,51.28,86.44,91.36
2022-05-23,5.813,165.06,59.8,70.594,132.1,97.12,47.644,166.65,51.77,86.42,91.42
2022-05-24,5.647,163.92,58.33,68.966,132.3,97.2,46.141,164.95,51.23,,91.54
2022-05-25,5.765,164.1,59.33,70.204,132.45,97.36,46.704,166.2,51.94,86.42,91.64
2022-05-26,5.877,,60.28,71.312,,,47.305,,52.31,,
2022-05-27,5.978,,61.42,72.676,,,48.029,,52.94,,
2022-05-30,6.003,170.08,61.85,73.17,132.2,97.4,48.607,171.05,53.02,,91.44
2022-05-31,5.948,168.42,61.44,72.492,132.05,97.62,48.94,170.1,52.57,86.18,91.7
2022-06-01,5.916,166.76,61.21,72.382,131.8,97.64,48.713,168.1,52.44,86.18,91.46
2022-06-02,5.98,167.26,61.39,72.51,131.7,97.6,48.939,168.2,52.16,86.28,91.36
2022-06-03,5.961,168.24,61.21,72.33,131.6,97.44,48.444,168.95,52.25,,91.1
2022-06-06,6.018,,61.78,72.992,,,49.12,,52.53,,
2022-06-07,6.004,169.94,61.57,72.83,131.4,97.14,48.738,170.2,52.28,85.92,90.76
2022-06-08,6.024,168.46,61.73,72.872,131.2,96.68,49.195,169.4,52.17,85.92,90.46
2022-06-09,5.937,165.24,61.1,72.204,131.0,96.4,48.752,166.85,51.85,,90.28
2022-06-10,5.784,162.62,59.39,69.97,130.35,96.7,48.382,163.0,51.22,85.64,90.24
2022-06-13,5.607,158.2,57.97,68.372,129.5,95.66,47.221,159.0,50.73,85.16,88.92
2022-06-14,5.552,155.7,57.65,67.788,129.1,95.0,47.901,156.0,50.1,85.08,87.98
2022-06-15,5.615,157.34,58.16,68.28,129.2,94.64,48.196,158.45,50.09,84.92,87.34
2022-06-16,5.396,151.72,56.32,66.19,128.5,93.62,46.486,152.5,49.205,84.68,86.5
2022-06-17,5.425,153.0,56.44,66.224,128.85,93.88,46.92,153.35,49.325,84.78,86.84
2022-06-20,5.449,156.94,56.71,66.63,129.25,94.3,46.894,156.5,49.535,,87.46
2022-06-21,5.491,159.3,57.34,67.328,129.25,94.5,47.382,158.95,49.82,84.84,87.72
2022-06-22,5.441,157.2,57.12,67.296,129.55,94.66,46.487,156.9,50.11,84.88,87.92
2022-06-23,5.448,156.18,57.15,67.326,130.5,95.42,46.616,155.9,50.54,85.34,89.08
2022-06-24,5.605,160.54,58.56,69.098,130.2,95.64,47.433,160.5,51.47,85.38,89.2
2022-06-27,5.634,162.92,58.78,69.25,130.2,95.28,47.596,162.15,51.67,85.26,89.08
2022-06-28,5.642,160.46,58.73,69.188,129.85,95.32,47.85,160.45,51.72,85.32,89.08
2022-06-29,5.552,159.82,58.29,68.712,130.35,95.68,47.625,158.7,51.68,85.46,89.6
2022-06-30,5.496,157.98,57.63,67.886,130.6,95.38,47.118,156.85,51.52,85.54,89.26
2022-07-01,5.538,160.3,57.97,68.32,131.1,95.66,47.223,159.1,52.11,,89.58
2022-07-04,5.544,160.38,58.21,68.644,130.95,95.4,47.187,159.1,52.35,85.7,89.46
2022-07-05,5.536,160.18,58.07,68.464,131.25,95.64,47.05,158.5,52.22,85.86,89.72
2022-07-06,5.618,161.76,59.21,69.916,131.6,95.8,47.446,160.1,53.33,86.02,89.34
2022-07-07,5.773,163.6,60.47,71.304,131.6,95.9,48.907,161.35,53.81,85.82,89.64
2022-07-08,5.801,165.52,60.76,71.63,131.55,96.22,48.823,163.6,53.8,,89.8
2022-07-11,5.755,165.4,60.39,71.384,131.4,96.36,47.903,163.2,54.06,85.88,90.14
2022-07-12,5.765,165.06,60.46,71.544,131.7,96.1,47.927,162.4,54.19,86.08,89.82
2022-07-13,5.697,164.42,59.62,70.37,131.85,96.18,47.623,162.35,53.52,86.24,89.88
2022-07-14,5.622,162.54,59.04,69.772,131.55,96.06,47.203,160.95,53.24,86.18,90.26
2022-07-15,5.719,164.84,60.08,71.106,131.55,96.08,47.301,161.75,53.78,86.32,90.28
2022-07-18,5.789,168.1,60.43,71.404,131.7,95.98,47.799,165.0,53.47,85.92,90.06
2022-07-19,5.818,168.94,60.41,71.446,131.5,95.78,47.697,165.65,53.21,85.86,90.44
2022-07-20,5.908,168.94,61.17,72.462,131.65,96.1,47.863,165.95,53.45,85.9,90.46
2022-07-21,5.932,170.12,61.32,72.6,131.3,96.24,48.052,167.4,53.44,86.08,90.4
2022-07-22,5.951,172.22,61.24,72.576,131.75,96.04,47.922,168.9,53.54,86.06,90.14
2022-07-25,5.942,169.72,61.33,72.59,131.8,96.38,47.871,166.9,53.49,,90.14
2022-07-26,5.942,169.9,61.25,72.47,132.2,96.54,48.066,166.7,53.71,86.54,90.08
2022-07-27,5.973,169.92,61.87,73.168,132.35,97.0,48.384,166.9,53.83,86.5,90.06
2022-07-28,6.071,173.9,62.58,74.182,132.35,97.06,48.565,171.15,54.43,86.28,90.2
2022-07-29,6.121,177.16,63.06,74.852,132.5,97.24,48.208,173.55,54.59,,90.28
2022-08-01,6.125,176.94,63.12,74.984,132.6,97.36,47.875,173.35,54.52,86.72,90.24
2022-08-02,6.139,176.9,63.19,75.012,133.0,97.26,47.982,173.35,54.68,86.58,90.16
2022-08-03,6.185,175.0,63.78,75.756,132.55,97.5,48.319,173.05,54.8,86.36,90.26
2022-08-04,6.16,176.96,63.5,75.43,132.7,97.24,48.354,175.05,54.68,86.36,90.24
2022-08-05,6.168,173.5,63.47,75.326,132.35,97.56,48.615,172.9,54.6,86.64,90.24
2022-08-08,6.258,173.22,63.81,75.872,132.4,97.92,48.714,171.8,54.95,86.28,90.3
2022-08-09,6.155,172.24,63.2,75.058,132.0,97.62,48.429,169.75,54.8,86.22,90.34
2022-08-10,6.242,176.06,63.62,75.672,132.15,97.7,48.379,173.8,54.75,,90.22
2022-08-11,6.307,177.1,64.12,76.184,132.4,97.92,48.902,175.3,54.91,86.26,90.34
2022-08-12,6.373,174.24,64.68,76.92,132.15,98.2,49.249,171.85,55.29,86.24,90.54
2022-08-15,6.406,175.0,65.37,77.714,132.1,98.24,49.577,173.1,55.87,86.24,90.46
2022-08-16,6.435,173.62,65.69,78.122,132.4,98.5,49.629,172.45,56.37,86.3,90.56
2022-08-17,6.342,174.28,65.18,77.482,131.9,98.3,49.421,172.4,56.19,,90.56
2022-08-18,6.412,173.34,65.67,78.074,131.85,98.26,49.444,172.0,56.51,86.0,90.42
2022-08-19,6.336,174.06,65.25,77.6,131.2,97.96,49.107,172.1,56.64,,90.14
2022-08-22,6.3,171.82,64.98,77.18,130.75,97.64,49.315,169.25,56.78,85.68,89.66
2022-08-23,6.285,169.52,64.49,76.56,130.25,97.98,49.339,167.85,56.08,85.68,89.58
2022-08-24,6.326,172.18,64.8,76.874,130.3,97.72,49.596,169.55,56.22,85.42,89.06
2022-08-25,6.359,173.0,65.11,77.204,130.4,97.66,50.14,170.1,56.14,85.52,89.04
2022-08-26,6.248,170.2,64.24,76.11,,97.66,49.853,167.0,55.6,85.68,88.94
2022-08-29,6.164,165.68,63.23,74.784,129.5,97.02,49.337,163.05,54.87,85.0,88.54
2022-08-30,6.09,165.44,62.53,73.984,129.6,97.34,48.659,163.5,54.48,85.06,88.74
2022-08-31,6.04,166.06,62.1,73.428,129.1,96.88,48.769,163.85,54.09,84.98,88.74
2022-09-01,5.971,160.74,61.69,72.912,129.15,96.9,48.484,158.75,54.33,84.98,88.52
2022-09-02,6.034,163.34,62.39,73.912,129.6,96.94,48.398,161.25,54.54,84.98,88.42
2022-09-05,6.01,162.48,62.12,73.464,129.1,96.62,48.456,159.35,54.25,84.96,88.1
2022-09-06,5.974,161.26,61.91,73.318,129.3,96.38,48.063,159.45,54.29,84.94,87.74
2022-09-07,5.945,161.4,61.73,73.07,129.45,96.12,47.771,159.45,54.31,84.96,87.96
2022-09-08,6.046,162.8,62.53,74.12,128.8,95.94,47.858,160.75,54.83,84.82,87.28
2022-09-09,6.116,165.16,62.98,74.672,128.75,95.88,48.161,163.4,55.0,84.8,87.64
2022-09-12,6.151,166.92,63.37,75.18,129.0,96.2,48.45,164.9,55.02,84.9,87.94
2022-09-13,6.054,163.08,62.32,73.862,128.55,96.32,47.992,161.5,54.52,,87.78
2022-09-14,6.011,162.48,61.9,73.318,128.65,96.3,47.834,160.1,54.06,84.72,87.44
2022-09-15,6.002,159.36,61.47,72.864,128.2,95.9,47.483,158.6,53.67,84.66,87.32
2022-09-16,5.882,155.04,60.45,71.52,127.8,95.4,46.618,154.45,53.17,84.38,86.56
2022-09-19,5.889,153.76,60.55,71.67,128.05,94.96,46.578,153.25,53.14,84.32,86.54
2022-09-20,5.856,151.4,60.51,71.596,127.65,94.86,46.914,150.8,52.95,84.18,86.18
2022-09-21,5.94,152.76,61.23,72.528,127.5,95.26,46.91,151.95,53.71,84.04,86.74
2022-09-22,5.777,149.2,59.92,70.938,126.85,94.64,46.454,148.8,53.02,84.06,85.76
2022-09-23,5.662,146.36,59.22,70.126,127.0,94.64,45.924,146.15,52.99,83.76,85.6
2022-09-26,5.675,146.64,59.48,70.384,126.55,94.4,45.956,146.3,53.16,83.54,85.54
2022-09-27,5.651,147.24,59.29,70.244,126.2,93.98,45.919,146.25,53.02,83.72,85.06
2022-09-28,5.698,146.78,59.39,70.476,126.1,92.88,45.614,145.15,53.17,83.58,83.82
2022-09-29,5.553,142.68,58.0,68.84,126.15,92.32,44.34,140.65,52.05,83.56,83.74
2022-09-30,5.639,144.34,58.43,69.26,126.5,92.64,44.514,142.6,52.14,83.6,84.18
2022-10-03,5.655,146.44,58.27,69.162,126.95,93.06,44.603,144.55,52.11,83.76,84.42
2022-10-04,5.791,150.6,59.63,70.676,127.5,93.52,45.578,148.5,52.64,84.02,85.38
2022-10-05,5.761,147.9,59.5,70.55,127.4,93.5,45.726,145.7,52.65,84.16,85.64
2022-10-06,5.815,149.16,59.96,71.084,127.15,93.66,46.054,146.8,52.6,83.9,85.34
2022-10-07,5.7,146.48,58.82,69.68,126.65,93.28,45.372,144.35,51.88,83.6,84.84
2022-10-10,5.682,146.22,58.44,69.28,126.55,93.62,44.899,144.25,51.92,83.66,85.16
2022-10-11,5.667,145.5,58.08,68.88,126.7,93.72,44.214,143.05,51.89,83.56,85.2
2022-10-12,5.618,146.92,57.83,68.634,126.5,93.2,44.103,144.15,51.81,83.64,84.56
2022-10-13,5.654,145.96,57.89,68.766,126.7,92.82,43.863,143.9,51.38,83.72,84.9
2022-10-14,5.652,149.96,57.99,68.892,126.85,93.62,43.818,147.55,51.68,83.72,85.44
2022-10-17,5.723,151.0,58.59,69.592,126.85,93.74,44.341,149.25,51.96,83.66,86.02
2022-10-18,5.738,154.14,58.62,69.716,126.7,93.8,43.99,151.6,52.04,83.76,85.92
2022-10-19,5.705,151.34,58.77,69.956,126.7,93.16,43.643,149.8,52.09,83.54,85.7
2022-10-20,5.716,151.44,58.99,70.13,126.5,93.16,44.158,149.6,51.96,83.48,85.98
2022-10-21,5.658,149.8,58.71,69.786,126.8,93.16,44.06,148.25,51.9,83.58,85.7
2022-10-24,5.699,152.82,59.08,70.592,127.0,93.3,42.397,151.0,52.31,83.82,86.02
2022-10-25,5.804,155.3,59.59,71.314,127.3,93.56,42.476,153.35,52.56,84.02,86.44
2022-10-26,5.862,157.46,59.75,71.428,127.2,93.48,42.899,155.1,52.69,83.9,86.4
2022-10-27,5.887,157.16,59.66,71.256,127.65,95.18,42.989,155.15,52.84,84.04,86.8
2022-10-28,5.873,156.98,60.0,71.788,127.65,95.52,42.385,155.0,53.56,84.04,87.42
2022-10-31,5.939,158.04,60.52,72.402,127.55,95.58,42.744,155.95,54.18,84.14,87.16
2022-11-01,6.001,157.58,60.63,72.418,127.7,95.58,43.711,155.35,54.05,84.12,87.24
2022-11-02,5.943,158.84,60.29,71.99,127.75,95.92,43.706,155.25,54.0,84.2,87.52
2022-11-03,5.894,158.02,59.77,71.182,127.15,95.76,44.033,154.95,53.52,83.98,87.28
2022-11-04,5.838,159.36,59.35,70.528,127.4,95.32,44.868,156.65,52.8,84.0,86.7
2022-11-07,5.879,160.9,59.65,70.912,127.4,95.24,44.84,157.65,52.96,84.02,86.72
2022-11-08,5.925,164.3,60.24,71.61,127.4,95.14,44.897,161.05,53.49,84.04,86.86
2022-11-09,5.841,163.3,59.5,70.79,127.6,95.48,44.563,160.85,53.37,84.22,87.54
2022-11-10,6.026,169.7,60.86,72.466,128.35,96.66,45.042,165.9,53.76,84.18,88.3
2022-11-11,6.016,167.46,60.71,72.202,127.8,96.2,45.492,164.8,52.85,,88.2
2022-11-14,5.998,167.22,60.96,72.526,128.35,96.66,45.554,164.75,53.2,84.34,88.72
2022-11-15,6.039,166.96,61.39,72.87,128.5,96.92,46.599,164.1,53.08,84.6,88.96
2022-11-16,5.915,164.48,60.48,71.904,128.65,97.46,45.466,161.85,52.8,84.42,89.16
2022-11-17,5.859,164.62,60.23,71.556,128.55,97.04,45.594,161.35,52.78,84.52,89.1
2022-11-18,5.923,164.98,60.59,72.088,128.55,97.14,45.451,161.8,53.32,84.56,88.92
2022-11-21,5.937,165.02,60.8,72.344,128.55,97.42,45.202,161.6,53.98,84.66,89.28
2022-11-22,5.976,165.42,61.15,72.816,128.45,97.28,45.224,161.55,54.19,84.62,89.04
2022-11-23,6.006,166.2,61.28,73.092,128.4,97.7,45.17,162.75,54.2,84.44,89.28
2022-11-24,6.021,167.94,61.44,73.21,128.65,97.98,45.512,164.2,54.18,,89.54
2022-11-25,6.022,168.14,61.33,73.126,128.4,97.58,45.061,164.55,54.29,,89.14
2022-11-28,5.96,167.7,60.88,72.578,128.3,97.56,45.121,163.8,54.17,84.56,89.18
2022-11-29,5.939,167.54,60.67,72.126,128.25,97.92,45.972,163.75,53.76,84.62,89.32
2022-11-30,5.962,169.3,61.29,72.62,128.25,98.04,47.09,164.55,54.13,84.6,89.44
2022-12-01,6.019,171.78,61.75,73.368,128.55,98.36,46.549,166.75,54.32,84.76,89.9
2022-12-02,6.008,172.66,61.52,72.998,129.0,98.32,46.635,167.35,54.06,84.96,89.84
2022-12-05,5.915,172.24,60.94,72.366,128.5,98.06,46.133,168.15,53.72,84.74,89.78
2022-12-06,5.838,170.8,60.2,71.398,128.85,98.48,46.109,166.2,53.33,84.88,90.0
2022-12-07,5.818,169.96,59.88,71.008,128.6,98.36,45.648,165.15,53.37,84.88,89.94
2022-12-08,5.821,170.1,59.98,71.118,128.8,98.3,46.003,164.65,53.38,84.92,89.8
2022-12-09,5.835,172.24,60.33,71.486,128.5,98.24,46.246,165.9,53.47,84.8,89.54
2022-12-12,5.816,170.9,59.94,71.174,128.6,98.06,45.421,164.8,53.28,84.68,89.54
2022-12-13,5.872,173.16,60.76,72.234,128.25,98.34,45.877,167.2,53.59,84.72,89.56
2022-12-14,5.873,173.88,60.62,72.03,128.6,97.98,45.645,167.2,53.62,84.84,89.74
2022-12-15,5.692,171.0,58.66,69.562,128.0,97.66,44.635,164.4,52.3,84.5,89.54
2022-12-16,5.649,167.9,58.26,68.978,127.8,97.24,44.968,162.0,51.99,84.34,89.0
2022-12-19,5.629,168.46,58.0,68.688,127.6,97.3,44.858,162.2,51.99,84.42,89.0
2022-12-20,5.623,167.8,57.85,68.498,127.3,97.2,44.717,162.0,51.81,84.26,88.74
2022-12-21,5.718,169.1,58.78,69.724,127.15,96.9,45.057,163.75,52.52,84.3,88.38
2022-12-22,5.628,168.74,58.01,68.696,127.3,97.18,44.824,163.4,52.16,,88.14
2022-12-23,5.649,170.02,58.1,68.854,127.0,96.46,44.682,164.35,52.23,84.16,88.2
2022-12-27,5.648,170.74,58.17,68.822,127.05,96.3,45.138,164.65,52.25,84.14,87.86
2022-12-28,5.615,169.98,57.83,68.456,127.1,96.3,44.791,164.45,52.19,84.02,87.88
2022-12-29,5.67,171.5,58.27,68.982,127.05,96.76,45.251,165.8,52.25,84.04,88.32
2022-12-30,5.637,170.94,57.84,68.478,127.0,96.92,44.825,165.0,52.04,,88.2
2023-01-02,5.748,173.72,58.91,69.858,127.5,97.0,44.89,168.1,52.73,84.14,
2023-01-03,5.709,174.76,58.44,69.158,127.75,97.16,45.595,168.65,52.45,84.48,88.82
2023-01-04,5.763,173.78,59.04,69.854,127.95,97.04,46.349,168.05,52.84,84.48,89.02
2023-01-05,5.731,172.62,58.85,69.402,127.65,96.9,46.658,166.8,52.59,,88.88
2023-01-06,5.798,173.14,59.35,70.062,127.95,97.54,47.077,167.25,53.07,84.4,89.2
2023-01-09,5.821,174.84,59.73,70.482,128.0,97.38,47.435,169.3,52.82,84.54,88.84
2023-01-10,5.782,172.16,59.12,69.676,127.75,97.4,47.259,166.8,52.2,84.64,88.84
2023-01-11,5.843,172.74,59.65,70.328,128.05,97.92,47.421,167.5,52.28,84.6,89.2
2023-01-12,5.88,173.04,59.8,70.56,128.35,98.22,47.403,167.95,52.24,84.8,89.32
2023-01-13,5.928,172.44,60.03,70.816,128.2,98.32,47.727,167.75,52.32,84.9,89.58
2023-01-16,5.957,175.42,60.23,71.104,128.25,98.64,47.611,169.85,52.45,84.8,89.54
2023-01-17,5.97,175.96,60.45,71.368,128.55,98.92,47.832,170.2,52.64,84.82,90.16
2023-01-18,5.957,176.08,60.1,70.904,128.6,99.32,47.728,170.45,52.07,85.12,90.14
2023-01-19,5.847,173.46,59.31,69.882,128.25,99.18,47.88,168.35,51.63,85.02,90.04
2023-01-20,5.9,172.9,59.75,70.36,128.4,98.86,48.37,168.0,51.51,84.84,89.68
2023-01-23,5.974,173.42,60.66,71.428,128.15,98.76,48.928,167.8,51.77,84.76,89.5
2023-01-24,5.978,172.82,60.5,71.306,128.4,98.82,48.743,168.25,51.67,84.64,89.78
2023-01-25,5.928,168.78,60.05,70.744,128.55,99.0,48.573,164.6,51.57,84.86,89.86
2023-01-26,5.981,169.9,60.73,71.568,128.1,98.78,49.183,165.45,51.77,84.8,89.58
2023-01-27,6.031,169.46,61.21,72.21,128.3,98.9,49.098,165.4,51.79,84.6,89.74
2023-01-30,6.016,170.42,60.86,71.86,128.15,98.5,48.441,166.0,51.77,84.6,89.72
2023-01-31,6.041,170.64,60.77,71.818,128.2,98.28,48.0,166.05,51.72,84.54,89.46
2023-02-01,6.051,172.24,60.74,71.754,128.15,95.8,48.126,167.8,51.67,84.46,89.64
2023-02-02,6.226,175.3,62.06,73.456,128.7,96.44,48.228,171.15,51.86,84.56,90.18
2023-02-03,6.237,176.84,62.33,73.856,128.8,96.52,48.03,172.65,51.89,84.8,90.22
2023-02-06,6.188,176.46,61.92,73.456,128.4,96.48,47.423,171.45,52.09,84.92,90.22
2023-02-07,6.169,176.68,62.05,73.628,128.55,96.2,47.589,171.7,52.14,84.78,90.0
2023-02-08,6.167,178.32,61.93,73.528,128.45,96.18,47.47,161.4,52.05,84.7,89.88
2023-02-09,6.161,179.36,62.07,73.602,128.45,96.24,47.89,161.5,51.97,84.74,89.88
2023-02-10,6.118,177.12,61.82,73.288,128.4,96.26,47.598,159.95,52.21,84.68,89.8
2023-02-13,6.14,178.06,62.18,73.748,128.35,96.06,47.684,160.9,52.34,84.64,89.86
2023-02-14,6.129,178.0,61.89,73.458,128.3,96.04,47.474,160.85,52.06,84.66,89.66
2023-02-15,6.186,178.74,62.37,74.074,128.1,95.82,47.275,161.55,52.23,84.48,89.68
2023-02-16,6.204,178.96,62.31,73.954,127.75,95.44,47.516,161.6,52.15,84.5,89.52
2023-02-17,6.153,179.26,61.61,73.132,128.1,95.86,46.969,162.15,52.22,84.54,89.6
2023-02-20,6.154,179.68,61.77,73.242,128.15,95.68,47.404,162.85,52.28,84.5,89.58
2023-02-21,6.077,179.6,61.14,72.558,127.95,95.4,46.657,162.2,52.13,,89.42
2023-02-22,6.074,178.02,61.11,72.52,127.95,95.42,46.421,160.85,52.19,84.34,89.22
2023-02-23,6.077,178.7,61.07,72.452,127.75,95.44,46.697,161.7,51.95,84.44,89.4
2023-02-24,6.067,177.82,60.7,72.11,127.65,95.34,45.835,160.6,51.75,84.3,88.98
2023-02-27,6.112,178.78,61.05,72.51,127.65,95.34,45.97,161.65,51.82,84.3,88.94
2023-02-28,6.117,178.46,60.8,72.244,127.3,94.76,45.728,161.3,51.46,84.2,88.7
2023-03-01,6.053,179.48,60.33,71.524,126.95,94.4,46.289,161.55,50.84,84.02,88.26
2023-03-02,6.075,179.06,60.62,71.848,127.0,94.44,46.672,162.3,51.27,84.02,88.4
2023-03-03,6.157,180.16,61.56,73.03,127.35,94.24,47.037,162.9,51.64,84.18,87.96
2023-03-06,6.134,180.28,61.77,73.348,127.2,94.48,46.916,163.0,51.61,84.2,88.04
2023-03-07,6.094,179.1,61.41,72.876,127.35,94.66,46.561,162.35,51.62,83.96,88.2
2023-03-08,6.085,177.8,61.28,72.754,127.4,94.66,46.594,161.3,51.62,84.02,88.42
2023-03-09,6.052,179.62,61.19,72.776,127.15,94.86,45.929,162.35,51.64,84.08,88.38
2023-03-10,5.896,175.3,59.94,71.22,128.0,94.88,45.398,158.6,50.92,84.3,88.72
2023-03-13,5.684,172.52,58.65,69.572,128.15,95.2,44.797,155.75,50.44,84.76,88.92
2023-03-14,5.784,176.32,59.4,70.564,127.95,94.72,44.823,159.0,50.69,84.3,88.66
2023-03-15,5.67,173.0,58.87,69.902,128.55,95.12,44.374,155.5,51.08,84.64,88.46
2023-03-16,5.722,173.08,59.61,70.87,128.6,95.08,44.876,156.2,51.24,84.64,88.72
2023-03-17,5.641,171.88,59.17,70.328,128.6,95.38,44.634,154.45,50.96,84.82,89.36
2023-03-20,5.652,173.6,59.19,70.364,128.65,95.14,44.447,156.55,51.13,84.98,89.04
2023-03-21,5.711,175.3,59.61,70.912,128.45,94.48,44.565,157.9,50.85,84.82,88.88
2023-03-22,5.677,176.08,59.74,71.048,128.35,94.64,44.94,158.1,50.92,84.52,88.8
2023-03-23,5.617,176.28,59.4,70.456,128.4,95.32,45.414,158.35,50.57,84.74,89.22
2023-03-24,5.592,175.0,59.21,70.266,129.0,95.5,45.308,156.55,51.07,85.02,89.56
2023-03-27,5.64,177.32,59.62,70.854,128.75,95.36,44.962,158.05,51.46,84.74,89.4
2023-03-28,5.645,175.64,59.4,70.506,128.75,95.46,45.443,157.3,51.33,84.74,89.42
2023-03-29,5.688,178.28,59.98,71.202,128.5,95.1,45.744,160.15,51.59,84.74,89.36
2023-03-30,5.726,181.26,60.28,71.562,128.45,95.44,45.883,162.75,51.53,84.58,89.24
2023-03-31,5.802,181.82,60.9,72.378,128.5,95.84,46.077,163.0,52.01,84.88,89.6
2023-04-03,5.787,179.66,61.01,72.544,128.8,96.1,45.914,161.35,52.21,84.94,89.74
2023-04-04,5.714,179.4,60.63,72.138,128.7,96.28,45.638,161.15,51.98,85.02,89.9
2023-04-05,5.667,178.92,60.53,71.992,128.85,96.56,45.498,160.4,52.47,85.32,90.0
2023-04-06,5.668,,60.59,72.042,,,45.603,,52.56,,
2023-04-11,5.745,179.72,60.99,72.496,128.7,96.1,46.141,161.2,52.71,85.04,89.8
2023-04-12,5.727,180.58,60.66,72.202,128.4,95.94,45.581,161.8,52.59,84.96,89.52
2023-04-13,5.719,182.74,60.66,72.114,128.85,96.2,45.756,163.35,52.32,85.08,89.64
2023-04-14,5.742,185.44,60.99,72.634,128.85,95.98,45.72,166.0,52.56,85.0,89.72
2023-04-17,5.785,187.46,61.34,72.97,128.3,95.68,46.176,167.15,52.9,84.8,89.46
2023-04-18,5.787,187.48,61.43,73.122,128.6,95.66,46.079,166.7,52.8,84.84,89.54
2023-04-19,5.762,185.48,61.28,73.002,128.45,95.52,45.608,165.25,52.72,84.88,89.42
2023-04-20,5.758,185.08,61.13,72.776,128.3,95.4,45.618,165.3,52.67,,89.3
2023-04-21,5.749,186.42,60.98,72.664,128.5,95.4,44.994,166.1,52.78,84.88,89.24
2023-04-24,5.728,187.06,60.76,72.428,128.1,95.26,44.637,167.0,52.69,84.76,89.26
2023-04-25,5.695,185.18,60.58,72.292,128.6,95.3,44.206,165.2,52.9,85.0,89.44
2023-04-26,5.626,181.58,60.04,71.53,128.85,95.46,44.236,162.7,52.15,85.04,89.46
2023-04-27,5.631,184.1,60.36,71.902,128.7,95.54,44.641,165.05,52.31,84.96,89.32
2023-04-28,5.712,184.76,60.89,72.566,128.9,95.56,44.957,165.55,52.66,85.02,89.58
2023-05-01,,186.0,,,128.95,95.68,,167.0,,85.08,89.64
2023-05-02,5.612,184.6,60.31,71.882,128.85,95.68,44.478,165.2,52.54,85.16,89.62
2023-05-03,5.649,184.1,60.36,71.938,128.8,95.52,44.344,164.95,52.62,85.0,89.6
2023-05-04,5.596,183.44,60.04,71.458,128.95,95.98,44.75,163.9,52.46,85.28,89.8
2023-05-05,5.695,,60.82,72.4,,,45.162,,52.77,,
2023-05-08,5.702,186.6,61.02,72.638,128.85,95.98,45.327,166.6,52.84,85.28,89.48
2023-05-09,5.719,185.28,61.18,72.89,129.15,96.04,45.279,165.7,53.14,85.08,89.5
2023-05-10,5.721,186.32,61.06,72.782,129.25,96.02,45.208,166.25,52.94,85.34,89.6
2023-05-11,5.707,187.58,61.29,73.008,129.45,96.3,45.14,167.05,53.16,85.46,89.72
2023-05-12,5.72,190.0,61.4,73.236,129.25,96.14,45.036,169.2,53.42,85.36,89.6
2023-05-15,5.776,190.64,61.67,73.454,129.3,95.96,45.678,169.45,53.39,85.38,89.62
2023-05-16,5.737,189.1,61.57,73.318,129.15,96.02,45.665,168.75,53.19,85.42,89.52
2023-05-17,5.773,188.4,61.74,73.52,129.25,95.98,45.743,168.35,53.05,85.38,89.64
2023-05-18,5.836,,62.55,74.588,,,45.863,,53.29,,
2023-05-19,5.807,,62.55,74.534,,,45.711,,53.37,,
